show_id,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,type,url,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
70304988,Stonehearst Asylum,Brad Anderson,"Kate Beckinsale, Jim Sturgess, David Thewlis, Brendan Gleeson, Ben Kingsley, Michael Caine, Jason Flemyng, Sophie Kennedy Clark, Sinéad Cusack, Edmund Kingsley",United States,08-Sep-17,2014,PG-13,113 min,"Horror Movies, Thrillers","In 1899, a young doctor arrives at an asylum for an apprenticeship and becomes suspicious of his mentor's methods while falling for a female patient.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABTVcJ3Hj-h6vi7PBsX3cqPv9YxpxfMz5DXwJn8DpNkss84vVXBOvL9E6rzIOOllZ3HpC7ox0CfzOfKlSw-4T0vKIgrHx.jpg?r=824,70174741,70265211,81092328,81058497,80106306,80225024,80198585,81176188,80245442,80217133
80057700,The Runner,Austin Stark,"Nicolas Cage, Sarah Paulson, Connie Nielsen, Wendell Pierce, Bryan Batt, Peter Fonda, Dana Gourrier",United States,08-Sep-17,2015,R,90 min,"Dramas, Independent Movies",A New Orleans politician finds his idealistic plans for rebuilding after a toxic oil spill unraveling thanks to a sex scandal.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81039045,70253171,80224312,81108281,80239797,80141270,81002864,70060865,80202273,81035856
80152447,Cézanne et moi,Daniele Thompson,"Guillaume Canet, Guillaume Gallienne, Alice Pol, Déborah François, Sabine Azéma, Freya Mavor, Isabelle Candelier, Laurent Stocker","Belgium, France",07-Sep-17,2016,R,114 min,"Dramas, Independent Movies, International Movies","This historical drama explores the long and often volatile friendship of painter Paul Cézanne and writer Émile Zola, who first met as schoolboys.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81029831,80160692,81035856,81039045,81113886,70021630,81151877,81144912,81168346,81035855
80162141,Hard Tide,"Robert Osman, Nathanael Wiseman","Nathanael Wiseman, Mem Ferda, Alexandra Newick, Oliver Stark, Kat Gellin, Andy Lucas, Ralph Brown, Beverly Hills",United Kingdom,06-Sep-17,2015,TV-MA,79 min,"Dramas, Independent Movies",A drug dealer who's been emulating his father's successful criminal career is forced to go on the run with a young girl in this fact-based thriller.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81052275,80244855,81018634,81018183,81034763,70074299,80104198,80229286,80165295,1005494
80147760,Carrie Pilby,Susan Johnson,"Bel Powley, Nathan Lane, Vanessa Bayer, Gabriel Byrne, Jason Ritter, Colin O'Donoghue, William Moseley, Desmin Borges",United States,05-Sep-17,2016,TV-14,98 min,"Comedies, Dramas","A socially awkward 19-year-old genius makes big plans to step out of her shell and make a friend, get a job and – maybe – even go on a date.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABan1TzmxGVxBFZKTDporisqYFPSQYK8zeej5B5vUyMaMwCy_X7g5JKzTkF7rmkaPvEhOAZjv9DXvTNqplE4--ZIN6-Gk.jpg?r=df9,80993816,80007945,80241003,81108280,80185178,80233085,60026139,81021832,80993404,80999091
80177405,Marc Maron: Too Real,Lynn Shelton,Marc Maron,United States,05-Sep-17,2017,TV-MA,70 min,Stand-Up Comedy,"Battle-scarred stand-up comedian Marc Maron unleashes a storm of ideas about meditation, mortality, documentary films and our weird modern world.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABSp16486QHpikpGVyNtdExUUVYIPAPaXCDNGaDJ9ssm4tjFdkTR6LuxAX_9WsHAsDc5em5OJRo0rEdzvgD57ifite-JU.jpg?r=54d,80231064,80990612,81052265,70123119,80159880,80028357,80994222,81001413,81026478,70026431
80203776,Bitcoin Heist,Ham Tran,"Kate Nhung, Thanh Pham, Petey Majik Nguyen, Suboi, Jayvee Mai The Hiep, Lam Thanh My",Vietnam,02-Sep-17,2016,TV-14,116 min,"Action & Adventure, Comedies, International Movies","A unconventional, efficient Interpol special agent goes rogue and assembles a team of thieves to catch a shadowy hacker called ""The Ghost.""",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80217151,80232502,80229102,80066429,80211465,81063480,81017506,80076160,70039187,80214087
80143797,I Am Not Madame Bovary,Feng Xiaogang,"Fan Bingbing, Guo Tao, Da Peng, Zhang Jiayi, Yu Hewei, Yi Zhao, Zonghan Li, Zhao Lixin, Tian Xiaojie, Yin Yuanzhang, Enhe Feng, Xin Liu, Jiang Yongbo",China,02-Sep-17,2016,TV-14,139 min,"Comedies, Dramas, International Movies","To qualify for an apartment reserved for singles, a married couple stages a divorce. But when her husband unexpectedly remarries, Li seeks justice.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80241001,80100268,70122316,80241003,81052277,70021661,80988793,81112772,70267838,80224184
80161931,Vincent N Roxxy,Gary Michael Schultz,"Emile Hirsch, Zoë Kravitz, Emory Cohen, Zoey Deutch, Beau Knapp, Jason Mitchell, Scott Mescudi, Jeff Gum, Joey Bicicchi",United States,02-Sep-17,2016,R,101 min,"Dramas, Thrillers","In rural Louisiana, a terse loner forges a redemptive bond with a woman he saved from a killer, but a violent past soon catches up with both of them.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81150918,81033430,80172145,70117305,80038337,81040405,80194558,81019894,80105699,81005454
20254278,Aakhri Adaalat,Rajiv Mehra,"Vinod Khanna, Dimple Kapadia, Jackie Shroff, Sonam, Vinod Mehra, Shafi Inamdar, Gulshan Grover, Roopesh Kumar",India,01-Sep-17,1988,TV-14,148 min,"Action & Adventure, International Movies",An intrepid police inspector forced into a desk job must take matters into his own hands when ruthless criminals are released on a technicality.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABXq6euD4xoGgFG85nZ4RjJiGpM7yBC21C_sYz07eBjj3uSVzMPUmJZR6v7UXV2j5QJOGKcd7oI0RHnj1ekJUhIAQLhJZ.jpg?r=55a,70304979,81010818,80197303,80239666,81044884,70233894,81041273,80012550,70201870,70303432
70276596,Berserk: The Golden Age Arc II - The Battle for Doldrey,Toshiyuki Kubooka,"Hiroaki Iwanaga, Takahiro Sakurai, Toa Yukinari, Yuki Kaji, Minako Kotobuki, Takahiro Fujiwara, Yoshiro Matsumoto, Kazuki Yao, Aki Toyosaki, Rikiya Koyama, Kenta Miyake, Nobuyuki Katsube, Houchu Ohtsuka, Takayuki Sugo",Japan,01-Sep-17,2012,TV-MA,92 min,"Action & Adventure, Anime Features, International Movies","For three years, Guts believed his mission was to pursue Griffith's dream together with him. But in order to become Griffith's equal and truly be called his friend, Guts realizes he will have to leave the Band of the Hawk.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81024712,80245626,70045356,70127589,70113306,81035847,81071868,80032476,70143831,80114719
80063025,Berserk: The Golden Age Arc III - The Advent,Toshiyuki Kubooka,"Hiroaki Iwanaga, Takahiro Sakurai, Toa Yukinari, Yuki Kaji, Yoshiro Matsumoto, Minako Kotobuki, Takahiro Fujiwara, Kazuki Yao, Yuichi Nakamura, Aki Toyosaki, Akio Otsuka",Japan,01-Sep-17,2013,TV-MA,107 min,"Action & Adventure, Anime Features, International Movies","A year after he left the Band of the Hawk, Guts rejoins them in an epic battle to vanquish the God Hand and save Griffith from a hellish fate.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80245626,80190101,70045356,80995081,80025384,80032476,81035847,81071868,80114719,81010818
70068739,Brother's Shadow,Todd S. Yellin,"Scott Cohen, Judd Hirsch, Susan Floyd, Elliot Korte, Ruben Santiago-Hudson, James Murtaugh, Ato Essandoh, Toby Poser, Diane Kagan, John Di Benedetto, Jerry Matz, Lisa Emery",United States,01-Sep-17,2006,TV-14,90 min,"Dramas, Independent Movies","After serving time in jail, a disgraced son returns to the family business in New York, where he struggles to fill the shoes of his late twin brother.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80194289,70084795,81005314,80207447,70060865,80141270,80243728,81063743,80178726,81037986
80156941,Ek Jaan Hain Hum,Rajiv Mehra,"Rajiv Kapoor, Divya Rana, Shammi Kapoor, Tanuja, Kiran Vairale, Rakesh Bedi, Gulshan Grover, Monty Sharma",India,01-Sep-17,1983,TV-14,151 min,"Dramas, International Movies, Music & Musicals","While trying to win over his beloved’s parents, a young man is accused of arson, and his father soon realizes insanity may be his only defense.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABXmGu4Xw_YeQ7tk1-cpMk_WqQPMJsxUCNLjaeyuwsLP7q5spUgHoHmctq7XZVP1ZhPXRlBfXOyGo2Q7JRkOi-dh4TH5z.jpg?r=272,81018377,80244855,80161628,80177776,81002685,80999945,80209751,80191219,81071972,80141156
70052492,Inuyasha the Movie - L'isola del fuoco scarlatto,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Ken Narita, Cho, Mamiko Noto, Nobutoshi Canna, Fumiko Orikasa, Richard Ian Cox, Moneca Stori",Japan,01-Sep-17,2004,NR,88 min,"Action & Adventure, Anime Features, International Movies","Ai, a young half-demon who has escaped from Horai Island to try to help his people, returns with potential saviors InuYasha, Sesshomaru and Kikyo.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70045356,70113305,70113306,70140358,80066080,81010818,81034635,80104130,81094082,70304979
70036200,Inuyasha the Movie - La spada del dominatore del mondo,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Ken Narita, Akio Otsuka, Kikuko Inoue",Japan,01-Sep-17,2003,NR,99 min,"Action & Adventure, Anime Features, International Movies",The Great Dog Demon beaqueathed one of the Three Swords of the Fang to each of his two sons. Now the evil power of the third sword has been awakened.,Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70045356,81012415,70113305,70140358,80032474,70127589,80238013,80032476,81036533,81010818
70018513,InuYasha: The Movie 2: The Castle Beyond the Looking Glass,Toshiya Shinohara,"Kappei Yamaguchi, Satsuki Yukino, Koji Tsujitani, Houko Kuwashima, Kumiko Watanabe, Noriko Hidaka, Kenichi Ogata, Toshiyuki Morikawa, Mieko Harada",Japan,01-Sep-17,2002,NR,99 min,"Action & Adventure, Anime Features, International Movies","With their biggest foe seemingly defeated, InuYasha and his friends return to everyday life. But the peace is soon shattered by an emerging new enemy.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70045356,81012415,70113306,70127589,80114719,81010818,80104130,70140358,70285697,81052279
80158480,Khoon Khoon,Mohammed Hussain,"Danny Denzongpa, Mahendra Sandhu, Rekha, Faryal, Helen, Jagdeep",India,01-Sep-17,1973,TV-14,132 min,"Action & Adventure, International Movies","As a crazed killer blazes a trail of blood through an anxious city, a hardened cop aims to take him down by any means in this remake of “Dirty Harry.”",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABYeCKH6PDTC_9Csb_tx42iwgxLvc-v00txOoHT1qn993mqt8i-ml2UyYuxB_HVyKwrDUFkCYWaClT61Ys_5jkjPPhFsq.jpg?r=b23,81077597,80993656,80147323,70303432,81005561,80144442,80174097,80080491,81010818,80226951
80139506,Little Evil,Eli Craig,"Adam Scott, Evangeline Lilly, Bridget Everett, Owen Atlas, Chris D'Elia, Donald Faison, Clancy Brown, Tyler Labine, Kyle Bornheimer, Carla Gallo, Brad Williams, Sally Field",United States,01-Sep-17,2017,TV-MA,95 min,"Comedies, Horror Movies","In this horror-comedy, a recently married man who wants to bond with his stepson begins to fear that the boy is a demon.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABb9rizKdl3gj25gHwU6-XK6JQchsh2QQIawSL8SYIpOnUv9JMjJ0GJT3gOCi0uMPdi2MhQrH1KsT3eSIrJtzZbkv-ZRv.jpg?r=5d6,81033107,81018181,80998491,70271599,81017011,81003981,81036520,80063599,81176188,80245442
80205314,Lorai: Play to Live,Parambrata Chatterjee,"Prasenjit Chatterjee, Payel Sarkar, Indrasish Roy, Kanchan Mullick, Kharaj Mukherjee, Gargi Roychowdhury, Deepankar De, Biswajit Chakraborty, Bharat Kaul, Rajat Ganguly",India,01-Sep-17,2015,TV-14,155 min,"Dramas, International Movies, Sports Movies","Under a government initiative, a retired alcoholic soccer player is sent to establish a soccer team in a politically troubled area.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABc8etwFPFgDKm2Pr_aue2OQLz0aEQV0nJaXC5WFoeIk03qvrsssIaAd1ZDIFc2oXfHRE5DEHUoR0BOrRSojMKvJRaC4U.jpg?r=669,70142542,81009808,80198635,80241044,70040077,81035279,81113926,80049832,81088332,81032874
80158545,Manoranjan,Shammi Kapoor,"Sanjeev Kumar, Zeenat Aman, Shammi Kapoor, Dev Kumar, Madan Puri, Paintal, Asit Kumar Sen, Agha, Murad, Shefali",India,01-Sep-17,1974,TV-14,162 min,"Comedies, International Movies, Music & Musicals","After getting fired, a police officer connects with a prostitute he met on the job in a red-light district and sets out to keep her off the streets.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABcTgGDB6yS-CtywNPfNIDs74assz2gWQXvjcAruGivywUS3uJBpovk-Sw_X6Uc1VBtHUycwmIrIoP23FfUK8dFfhIjM-.jpg?r=5ec,80215922,60031278,80095241,80198419,70242938,81004223,81003997,70301367,81153372,80992853
80156939,Mujrim,Umesh Mehra,"Mithun Chakraborty, Madhuri Dixit, Suresh Oberoi, Shakti Kapoor, Pallavi Joshi, Gulshan Grover, Amrish Puri, Nutan, Jagdeep, Sharat Saxena",India,01-Sep-17,1989,TV-14,163 min,"Action & Adventure, Dramas, International Movies","Jailed as a teenager, Shankar has been unable to stay on the right side of the law ever since, despite his wife's pleas and his mother's rejection.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABXGBW88dD5XN4Zsa0vw1LoDldWJpd7-4CarNYFqsTfiPlT7FpwLt5bzJEhIoAuCrkmxw0Hq_eIZWT4k1K7dAmScCK3ZO.jpg?r=1b0,80080491,80226951,80107989,81039073,70304979,70139076,80174687,70117582,80145141,70266675
80152537,Naruto Shippuden : Blood Prison,Masahiko Murata,"Junko Takeuchi, Chie Nakamura, Rikiya Koyama, Kazuhiko Inoue, Masaki Terasoma, Mie Sonozaki, Yuichi Nakamura, Kengo Kawanishi, Kosei Hirota, Masako Katsuki",Japan,01-Sep-17,2011,TV-14,102 min,"Action & Adventure, Anime Features, International Movies","Mistakenly accused of an attack on the Fourth Raikage, ninja Naruto is imprisoned in the impenetrable Hozuki Castle and his powers are sealed.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80032476,70140358,80032474,80025384,80225696,70127589,80222326,70045356,80104130,80238013
80045673,Naruto Shippûden the Movie: The Will of Fire,Masahiko Murata,"Junko Takeuchi, Kazuhiko Inoue, Chie Nakamura, Satoshi Hino, Showtaro Morikubo, Kentarô Itô, Ryoka Yuzuki, Kosuke Toriumi, Nana Mizuki, Shinji Kawada, Yoichi Masukawa, Koichi Tochika, Yukari Tamura",Japan,01-Sep-17,2009,TV-14,96 min,"Action & Adventure, Anime Features, International Movies","When four out of five ninja villages are destroyed, the leader of the one spared tries to find the true culprit and protect his land.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81025884,70140358,80025384,80225696,80032476,70127589,70113306,80222326,81130373,81010818
70275937,Naruto Shippuden: The Movie: The Lost Tower,Masahiko Murata,"Junko Takeuchi, Chie Nakamura, Rikiya Koyama, Satoshi Hino, Toshiyuki Morikawa, Mutsumi Tamura, Mayuki Makiguchi, Kenji Hamada, Nobuaki Fukuda, Saori Hayami",Japan,01-Sep-17,2010,TV-14,85 min,"Action & Adventure, Anime Features, International Movies","When Naruto is sent to recover a missing nin, the rogue manages to send him 20 years into the past, where he unites with his father to battle evil.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,81025884,70127589,80025384,70140358,80032474,80225696,70143831,70045356,80104130,80995081
70101321,Naruto the Movie 2: Legend of the Stone of Gelel,Hirotsugu Kawasaki,"Junko Takeuchi, Showtaro Morikubo, Chie Nakamura, Gaamon Kai, Takako Honda, Akira Ishida, Yasuyuki Kase, Noriaki Sugiyama, Kazuhiko Inoue",Japan,01-Sep-17,2005,NR,97 min,"Action & Adventure, Anime Features, International Movies","While on a mission to return a missing pet, Naruto and two fellow ninjas are ambushed by brutal knights led by the enigmatic Temujin.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,80025384,80032476,70140358,81025884,80225696,80032474,80104130,70113305,70113306,80222326
70108386,Naruto the Movie 3: Guardians of the Crescent Moon Kingdom,Toshiyuki Tsuru,"Junko Takeuchi, Chie Nakamura, Yoichi Masukawa, Kazuhiko Inoue, Akio Otsuka, Kyousuke Ikeda, Naya Rokurô, Marika Hayashi, Hisao Egawa, Kenji Hamada, Haruhi Nanao",Japan,01-Sep-17,2006,NR,95 min,"Action & Adventure, Anime Features, International Movies","Exuberant ninja Naruto teams up with his pals Sakura and Kakashi to escort Prince Michiru and his son, Hikaru, to the Crescent Moon kingdom.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70140358,81025884,80025384,80032474,70127589,80032476,80104130,80222326,70045356,81010818
70074559,Naruto the Movie: Ninja Clash in the Land of Snow,Tensai Okamura,"Yuri Lowenthal, Maile Flanagan, Sam Regal, Cam Clarke, Lex Lang, Kari Wahlgren, Crispin Freeman",Japan,01-Sep-17,2004,NR,83 min,"Action & Adventure, Anime Features, International Movies","Naruto, Sasuke and Sakura learn they'll be protecting an actress from being hurt while making her next film, but it turns out she's a princess.",Movie,https://image.freepik.com/free-vector/404-error-concept-with-face_23-2147737378.jpg,70140358,80025384,80225696,81010818,81025884,70127589,80032476,70045356,80032474,80995081
80162197,Offline - Das leben ist kein bonuslevel,Florian Schnell,"Moritz Jahn, Mala Emde, Ugur Ekeroglu, David Schütter, Hannes Wegener, Yung Ngo, Kida Khodr Ramadan",Germany,01-Sep-17,2016,TV-MA,89 min,"Action & Adventure, Comedies, International Movies",Competitive gamer Jan finds his life thrown for a loop when his bitter rival hacks his identity just before a high-stakes tournament.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABQAl-qNF4JreJ00iO5oaAv_Pmxs6-v_Yu-kufPHgRA4swVBcCOI7bFbIczE7ZtB-NOiyJYaaT1uTRMcRrpG8MheojrN2.jpg?r=0c2,81145277,70285697,81025800,81049707,80175722,80232502,80173623,80076160,80095699,81120982
80160358,Rocco,"Thierry Demaizière, Alban Teurlai",Rocco Siffredi,France,01-Sep-17,2016,TV-MA,103 min,"Documentaries, International Movies",Italian porn star Rocco Siffredi is showcased in this documentary that shadows the legendary performer during his final year in front of the camera.,Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABd6wZGxWNjARoyLQ6tJSqwy53OS0czRYBssLgHMiy6bcsn0aRHyuDDenr3Xfs2ukoX7R7EymgjOS99mcCfAS43xbIA7r.jpg?r=ba1,81121178,80094273,80202146,81098013,70107499,81170692,80234414,80136311,80013547,80121387
60034929,She's Gotta Have It,Spike Lee,"Tracy Camilla Johns, Tommy Redmond Hicks, John Canada Terrell, Spike Lee, Raye Dowell, Joie Lee, S. Epatha Merkerson, Bill Lee, Cheryl Burr, Aaron Dugger",United States,01-Sep-17,1986,R,84 min,"Classic Movies, Comedies, Independent Movies","A free-spirited woman can't choose between a trio of ill-suited suitors: relationship-minded Jamie, shallow male model Greer and bike messenger Mars.",Movie,https://occ-0-2610-3663.1.nflxso.net/dnm/api/v6/E8vDc_W8CLv7-yMQu8KMEC7Rrr8/AAAABf2Hn12Qv5D1C8T1hoRKSKIs9qn_lvQ7C8p4VgbX684cZWykTA0biJrg0P8JhXZFYlXad24HHG-ODy1vS78GiXI5dXXI.jpg?r=cdc,80219802,80214464,81107545,81044365,80013271,80231156,81089941,81091423,80993095,81088332
